order,family,species,IUCN_status,origin,latitude,longitude,elevation,acclimated,life_stage_acclimated,acclimation_temp,acclimation_time,life_stage_tested,metric,endpoint,medium_test_temp,start_temp,ramping,photoperiod,mean_UTL,n_UTL
Anura,Ranidae,Rana pipiens,LC,wild,16.747214,-92.646527,2256,acclimated,adults,5,17.5,adults,CTmax,LRR,body,23,1,NA,30.8,10
Anura,Ranidae,Rana pipiens,LC,wild,16.747214,-92.646527,2256,acclimated,adults,26,17.5,adults,CTmax,LRR,body,23,1,NA,35.2,10
Anura,Ranidae,Rana sylvatica,LC,wild,51.091389,-121.586667,610,acclimated,adults,5,17.5,adults,CTmax,LRR,body,23,1,NA,30.3,10
Anura,Ranidae,Rana sylvatica,LC,wild,51.091389,-121.586667,610,acclimated,adults,23,17.5,adults,CTmax,LRR,body,23,1,NA,32.9,10
Anura,Ranidae,Rana sylvatica,LC,wild,51.091389,-121.586667,610,acclimated,adults,30,17.5,adults,CTmax,LRR,body,23,1,NA,33.6,10
Anura,Ranidae,Rana warszewitschii,LC,wild,10.01571,-83.788399,1555,acclimated,adults,26,17.5,adults,CTmax,LRR,body,23,1,NA,32.8,10
Anura,Hylidae,Pseudacris cadaverina,LC,wild,33.953297,-117.396119,610,acclimated,adults,5,17.5,adults,CTmax,LRR,body,23,1,NA,28.7,10
Anura,Hylidae,Pseudacris cadaverina,LC,wild,33.953297,-117.396119,610,acclimated,adults,30,17.5,adults,CTmax,LRR,body,23,1,NA,36.8,10
Anura,Hylidae,Pseudacris regilla,LC,wild,33.646966,-117.689218,305,acclimated,adults,5,17.5,adults,CTmax,LRR,body,23,1,NA,31.8,10
Anura,Hylidae,Pseudacris regilla,LC,wild,33.646966,-117.689218,305,acclimated,adults,30,17.5,adults,CTmax,LRR,body,23,1,NA,36.6,10
Anura,Hylidae,Pseudacris regilla,LC,wild,39.326817,-120.087465,2743,acclimated,adults,5,17.5,adults,CTmax,LRR,body,23,1,NA,32.6,10
Anura,Hylidae,Pseudacris regilla,LC,wild,39.326817,-120.087465,2743,acclimated,adults,30,17.5,adults,CTmax,LRR,body,23,1,NA,37.7,10
Anura,Ranidae,Rana boylii,NT,wild,39.722933,-122.809444,914,acclimated,adults,5,17.5,adults,CTmax,LRR,body,23,1,NA,31,10
Anura,Ranidae,Rana boylii,NT,wild,39.722933,-122.809444,914,acclimated,adults,23,17.5,adults,CTmax,LRR,body,23,1,NA,33.5,10
Anura,Ranidae,Rana boylii,NT,wild,39.722933,-122.809444,914,acclimated,adults,30,17.5,adults,CTmax,LRR,body,23,1,NA,34,10
Anura,Ranidae,Rana cascadae,NT,wild,39.992683,-120.803947,2134,acclimated,adults,5,17.5,adults,CTmax,LRR,body,23,1,NA,30.8,10
Anura,Ranidae,Rana cascadae,NT,wild,39.992683,-120.803947,2134,acclimated,adults,23,17.5,adults,CTmax,LRR,body,23,1,NA,33.1,10
Anura,Ranidae,Rana cascadae,NT,wild,39.992683,-120.803947,2134,acclimated,adults,30,17.5,adults,CTmax,LRR,body,23,1,NA,33.6,10
Anura,Ranidae,Rana clamitans,LC,wild,42,-73.13496,305,acclimated,adults,5,17.5,adults,CTmax,LRR,body,23,1,NA,29.9,10
Anura,Ranidae,Rana clamitans,LC,wild,42,-73.13496,305,acclimated,adults,23,17.5,adults,CTmax,LRR,body,23,1,NA,35,10
Anura,Ranidae,Rana pretiosa,VU,wild,51.091389,-121.586667,610,acclimated,adults,5,17.5,adults,CTmax,LRR,body,23,1,NA,31.8,10
Anura,Ranidae,Rana pretiosa,VU,wild,51.091389,-121.586667,610,acclimated,adults,23,17.5,adults,CTmax,LRR,body,23,1,NA,34.2,10
Anura,Ranidae,Rana pretiosa,VU,wild,51.091389,-121.586667,610,acclimated,adults,30,17.5,adults,CTmax,LRR,body,23,1,NA,34.8,10
Anura,Bufonidae,Rhaebo haematiticus,LC,wild,9.913056,-83.682778,579,acclimated,adults,26,17.5,adults,CTmax,LRR,body,23,1,NA,36.5,10
Anura,Bufonidae,Rhaebo haematiticus,LC,wild,9.913056,-83.682778,579,acclimated,adults,30,17.5,adults,CTmax,LRR,body,23,1,NA,37.5,10
Anura,Bufonidae,Rhinella marina,LC,wild,9.152102,-79.84648,305,acclimated,adults,15,17.5,adults,CTmax,LRR,body,23,1,NA,36.5,10
Anura,Bufonidae,Rhinella marina,LC,wild,9.152102,-79.84648,305,acclimated,adults,26,17.5,adults,CTmax,LRR,body,23,1,NA,39.3,10
Anura,Bufonidae,Rhinella marina,LC,wild,9.152102,-79.84648,305,acclimated,adults,38,17.5,adults,CTmax,LRR,body,23,1,NA,41.8,10
Anura,Scaphiopodidae,Scaphiopus holbrookii,LC,wild,42,-73.13496,305,acclimated,adults,5,17.5,adults,CTmax,LRR,body,23,1,NA,28.1,10
Anura,Scaphiopodidae,Scaphiopus holbrookii,LC,wild,42,-73.13496,305,acclimated,adults,23,17.5,adults,CTmax,LRR,body,23,1,NA,34,10
Anura,Hylidae,Smilisca fodiens,LC,wild,27,-104.845462,305,acclimated,adults,5,17.5,adults,CTmax,LRR,body,23,1,NA,31.5,10
Anura,Hylidae,Smilisca fodiens,LC,wild,27,-104.845462,305,acclimated,adults,15,17.5,adults,CTmax,LRR,body,23,1,NA,37.1,10
Anura,Hylidae,Smilisca fodiens,LC,wild,27,-104.845462,305,acclimated,adults,23,17.5,adults,CTmax,LRR,body,23,1,NA,38.7,10
Anura,Hylidae,Smilisca fodiens,LC,wild,27,-104.845462,305,acclimated,adults,30,17.5,adults,CTmax,LRR,body,23,1,NA,39.5,10
Anura,Hylidae,Smilisca baudinii,LC,wild,24,-106.5,305,acclimated,adults,15,17.5,adults,CTmax,LRR,body,23,1,NA,36.1,10
Anura,Hylidae,Smilisca baudinii,LC,wild,24,-106.5,305,acclimated,adults,30,17.5,adults,CTmax,LRR,body,23,1,NA,40.4,10
Anura,Scaphiopodidae,Spea hammondii,NT,wild,31,-110.330881,305,acclimated,adults,5,17.5,adults,CTmax,LRR,body,23,1,NA,35.2,10
Anura,Scaphiopodidae,Spea hammondii,NT,wild,33.646966,-117.689218,305,acclimated,adults,5,17.5,adults,CTmax,LRR,body,23,1,NA,35.6,10
Anura,Scaphiopodidae,Spea hammondii,NT,wild,31,-110.330881,305,acclimated,adults,23,17.5,adults,CTmax,LRR,body,23,1,NA,40,10
Anura,Scaphiopodidae,Spea hammondii,NT,wild,33.646966,-117.689218,305,acclimated,adults,30,17.5,adults,CTmax,LRR,body,23,1,NA,40.3,10
Anura,Hylidae,Tlalocohyla smithii,LC,wild,21.751384,-104.845462,305,acclimated,adults,5,17.5,adults,CTmax,LRR,body,23,1,NA,35.2,10
Anura,Hylidae,Tlalocohyla smithii,LC,wild,21.751384,-104.845462,305,acclimated,adults,30,17.5,adults,CTmax,LRR,body,23,1,NA,42.5,10
Anura,Myobatrachidae,Adelotus brevis,NT,wild,-33.42502,151.342219,304.7851265,acclimated,adults,5,10,adults,CTmax,LRR,body,20,1,24,31.2,8
Anura,Myobatrachidae,Assa darlingtoni,LC,wild,-28.241961,152.996682,761.9628162,acclimated,adults,10,10,adults,CTmax,LRR,body,20,1,24,31,1
Anura,Microhylidae,Cophixalus ornatus,LC,wild,-17.806672,146.007098,304.7851265,acclimated,adults,10,10,adults,CTmax,LRR,body,20,1,24,31.1,21
Anura,Microhylidae,Cophixalus ornatus,LC,wild,-17.806672,146.007098,304.7851265,acclimated,adults,30,10,adults,CTmax,LRR,body,20,1,24,33.3,21
Anura,Myobatrachidae,Crinia parinsignifera,LC,wild,-31.563029,147.196157,304.7851265,acclimated,adults,5,10,adults,CTmax,LRR,body,20,1,24,30.5,2
Anura,Myobatrachidae,Crinia parinsignifera,LC,wild,-36.691722,145.886689,304.7851265,acclimated,adults,10,10,adults,CTmax,LRR,body,20,1,24,34,7
Anura,Myobatrachidae,Crinia signifera,LC,wild,-33.42502,151.342219,304.7851265,acclimated,adults,5,10,adults,CTmax,LRR,body,20,1,24,30.5,3
Anura,Myobatrachidae,Crinia signifera,LC,wild,-37.13332,142.518358,304.7851265,acclimated,adults,5,10,adults,CTmax,LRR,body,20,1,24,31.6,39
Anura,Myobatrachidae,Crinia signifera,LC,wild,-37.871645,145.245143,304.7851265,acclimated,adults,10,10,adults,CTmax,LRR,body,20,1,24,33.2,13
Anura,Myobatrachidae,Crinia signifera,LC,wild,-37.496175,148.17353,304.7851265,acclimated,adults,5,10,adults,CTmax,LRR,body,20,1,24,32.8,13
Anura,Myobatrachidae,Crinia signifera,LC,wild,-37.871645,145.245143,304.7851265,acclimated,adults,20,10,adults,CTmax,LRR,body,20,1,24,33.5,13
Anura,Myobatrachidae,Crinia signifera,LC,wild,-37.411949,148.205998,304.7851265,acclimated,adults,5,10,adults,CTmax,LRR,body,20,1,24,31.8,2
Anura,Myobatrachidae,Crinia signifera,LC,wild,-37.13332,142.518358,304.7851265,acclimated,adults,25,10,adults,CTmax,LRR,body,20,1,24,35.7,39
Anura,Myobatrachidae,Crinia signifera,LC,wild,-37.496175,148.17353,304.7851265,acclimated,adults,10,10,adults,CTmax,LRR,body,20,1,24,35,13
Anura,Myobatrachidae,Crinia signifera,LC,wild,-42.300245,147.370999,304.7851265,acclimated,adults,5,10,adults,CTmax,LRR,body,20,1,24,30.8,15
Anura,Myobatrachidae,Crinia signifera,LC,wild,-37.496175,148.17353,304.7851265,acclimated,adults,20,10,adults,CTmax,LRR,body,20,1,24,35.5,13
Anura,Myobatrachidae,Crinia signifera,LC,wild,-42.300245,147.370999,304.7851265,acclimated,adults,25,10,adults,CTmax,LRR,body,20,1,24,33.5,15
Anura,Myobatrachidae,Crinia signifera,LC,wild,-30.514343,151.666964,761.9628162,acclimated,adults,5,10,adults,CTmax,LRR,body,20,1,24,32.3,9
Anura,Myobatrachidae,Crinia signifera,LC,wild,-30.514343,151.666964,761.9628162,acclimated,adults,25,10,adults,CTmax,LRR,body,20,1,24,35.3,9
Anura,Myobatrachidae,Crinia signifera,LC,wild,-36.455917,148.263588,1904.907041,acclimated,adults,5,10,adults,CTmax,LRR,body,20,1,24,32.3,12
Anura,Myobatrachidae,Crinia signifera,LC,wild,-36.455917,148.263588,1904.907041,acclimated,adults,25,10,adults,CTmax,LRR,body,20,1,24,34.9,12
Anura,Myobatrachidae,Geocrinia laevis,LC,wild,-37.13332,142.518358,304.7851265,acclimated,adults,5,10,adults,CTmax,LRR,body,20,1,24,30,9
Anura,Myobatrachidae,Geocrinia laevis,LC,wild,-37.13332,142.518358,304.7851265,acclimated,adults,25,10,adults,CTmax,LRR,body,20,1,24,34.6,9
Anura,Myobatrachidae,Geocrinia victoriana,LC,wild,-36.758711,144.283746,304.7851265,acclimated,adults,10,10,adults,CTmax,LRR,body,20,1,24,33,45
Anura,Myobatrachidae,Geocrinia victoriana,LC,wild,-36.758711,144.283746,304.7851265,acclimated,adults,25,10,adults,CTmax,LRR,body,20,1,24,35,45
Anura,Myobatrachidae,Geocrinia victoriana,LC,wild,-37.833306,146.266671,1066.747943,acclimated,adults,5,10,adults,CTmax,LRR,body,20,1,24,29.5,1
Anura,Myobatrachidae,Limnodynastes dorsalis,LC,wild,-38.916667,146.333333,304.7851265,acclimated,adults,10,10,adults,CTmax,LRR,body,20,1,24,33.2,2
Anura,Myobatrachidae,Limnodynastes dorsalis,LC,wild,-38.916667,146.333333,304.7851265,acclimated,adults,30,10,adults,CTmax,LRR,body,20,1,24,35,2
Anura,Myobatrachidae,Limnodynastes dorsalis,LC,wild,-31.106316,150.930734,609.570253,acclimated,adults,5,10,adults,CTmax,LRR,body,20,1,24,32.1,5
Anura,Myobatrachidae,Limnodynastes dorsalis,LC,wild,-31.106316,150.930734,609.570253,acclimated,adults,25,10,adults,CTmax,LRR,body,20,1,24,36.5,5
Anura,Myobatrachidae,Limnodynastes fletcheri,LC,wild,-31.563029,147.196157,304.7851265,acclimated,adults,5,10,adults,CTmax,LRR,body,20,1,24,28.3,10
Anura,Myobatrachidae,Limnodynastes peronii,LC,wild,-17.932869,145.923556,304.7851265,acclimated,adults,10,10,adults,CTmax,LRR,body,20,1,24,30.6,10
Anura,Myobatrachidae,Limnodynastes peronii,LC,wild,-17.932869,145.923556,304.7851265,acclimated,adults,30,10,adults,CTmax,LRR,body,20,1,24,34.1,10
Anura,Myobatrachidae,Limnodynastes peronii,LC,wild,-33.42502,151.342219,304.7851265,acclimated,adults,10,10,adults,CTmax,LRR,body,20,1,24,32.7,5
Anura,Myobatrachidae,Limnodynastes salmini,LC,wild,-33.42502,151.342219,304.7851265,acclimated,adults,10,10,adults,CTmax,LRR,body,20,1,24,34.5,3
Anura,Myobatrachidae,Limnodynastes tasmaniensis,LC,wild,-36.691722,145.886689,304.7851265,acclimated,adults,10,10,adults,CTmax,LRR,body,20,1,24,34,17
Anura,Myobatrachidae,Limnodynastes tasmaniensis,LC,wild,-37.13332,142.518358,304.7851265,acclimated,adults,25,10,adults,CTmax,LRR,body,20,1,24,34.9,38
Anura,Myobatrachidae,Limnodynastes tasmaniensis,LC,wild,-30.514343,151.666964,761.9628162,acclimated,adults,5,10,adults,CTmax,LRR,body,20,1,24,29.8,12
Anura,Myobatrachidae,Limnodynastes tasmaniensis,LC,wild,-30.514343,151.666964,761.9628162,acclimated,adults,25,10,adults,CTmax,LRR,body,20,1,24,33.4,12
Anura,Hylidae,Litoria aurea,VU,wild,-36.691722,145.886689,304.7851265,acclimated,adults,10,10,adults,CTmax,LRR,body,20,1,24,30,1
Anura,Hylidae,Litoria aurea,VU,wild,-33.42502,151.342219,304.7851265,acclimated,adults,10,10,adults,CTmax,LRR,body,20,1,24,33.6,5
Anura,Hylidae,Litoria aurea,VU,wild,-37.496175,148.17353,304.7851265,acclimated,adults,10,10,adults,CTmax,LRR,body,20,1,24,34.2,1
Anura,Hylidae,Litoria aurea,VU,wild,-38.916667,146.333333,304.7851265,acclimated,adults,10,10,adults,CTmax,LRR,body,20,1,24,34.5,4
Anura,Hylidae,Litoria aurea,VU,wild,-38.916667,146.333333,304.7851265,acclimated,adults,30,10,adults,CTmax,LRR,body,20,1,24,36.2,4
Anura,Hylidae,Litoria bicolor,LC,wild,-17.932869,145.923556,304.7851265,acclimated,adults,10,10,adults,CTmax,LRR,body,20,1,24,35.6,37
Anura,Hylidae,Litoria bicolor,LC,wild,-17.932869,145.923556,304.7851265,acclimated,adults,30,10,adults,CTmax,LRR,body,20,1,24,41.4,37
Anura,Hylidae,Cyclorana brevipes,LC,wild,-20.012195,148.246291,304.7851265,acclimated,adults,30,10,adults,CTmax,LRR,body,20,1,24,40,21
Anura,Hylidae,Litoria caerulea,LC,wild,-20.012195,148.246291,304.7851265,acclimated,adults,10,10,adults,CTmax,LRR,body,20,1,24,35.4,11
Anura,Hylidae,Litoria caerulea,LC,wild,-20.012195,148.246291,304.7851265,acclimated,adults,30,10,adults,CTmax,LRR,body,20,1,24,39.2,11
Anura,Hylidae,Litoria caerulea,LC,wild,-19.257627,146.817871,304.7851265,acclimated,adults,30,10,adults,CTmax,LRR,body,20,1,24,39.3,7
Anura,Hylidae,Litoria caerulea,LC,wild,-33.42502,151.342219,304.7851265,acclimated,adults,10,10,adults,CTmax,LRR,body,20,1,24,34.6,2
Anura,Hylidae,Litoria chloris,LC,wild,-16.920334,145.77086,304.7851265,acclimated,adults,30,10,adults,CTmax,LRR,body,20,1,24,38.9,2
Anura,Hylidae,Litoria chloris,LC,wild,-17.266815,145.476079,731.4843036,acclimated,adults,10,10,adults,CTmax,LRR,body,20,1,24,37,29
Anura,Hylidae,Litoria chloris,LC,wild,-17.266815,145.476079,731.4843036,acclimated,adults,30,10,adults,CTmax,LRR,body,20,1,24,38.3,29
Anura,Hylidae,Litoria citropa,LC,wild,-30.631667,151.317778,1371.533069,acclimated,adults,5,10,adults,CTmax,LRR,body,20,1,24,30.7,4
Anura,Hylidae,Litoria citropa,LC,wild,-30.631667,151.317778,1371.533069,acclimated,adults,20,10,adults,CTmax,LRR,body,20,1,24,31.5,4
Anura,Hylidae,Litoria ewingii,LC,wild,-36.691722,145.886689,304.7851265,acclimated,adults,10,10,adults,CTmax,LRR,body,20,1,24,33,6
Anura,Hylidae,Litoria ewingii,LC,wild,-37.13332,142.518358,304.7851265,acclimated,adults,5,10,adults,CTmax,LRR,body,20,1,24,30.8,8
Anura,Hylidae,Litoria ewingii,LC,wild,-37.13332,142.518358,304.7851265,acclimated,adults,25,10,adults,CTmax,LRR,body,20,1,24,32.6,8
Anura,Hylidae,Litoria ewingii,LC,wild,-37.871645,145.245143,304.7851265,acclimated,adults,10,10,adults,CTmax,LRR,body,20,1,24,31.9,53
Anura,Hylidae,Litoria ewingii,LC,wild,-37.871645,145.245143,304.7851265,acclimated,adults,5,10,adults,CTmax,LRR,body,20,1,24,32,53
Anura,Hylidae,Litoria ewingii,LC,wild,-33.42502,151.342219,304.7851265,acclimated,adults,5,10,adults,CTmax,LRR,body,20,1,24,32.7,2
Anura,Hylidae,Litoria ewingii,LC,wild,-37.871645,145.245143,304.7851265,acclimated,adults,20,10,adults,CTmax,LRR,body,20,1,24,34,53
Anura,Hylidae,Litoria ewingii,LC,wild,-30.514343,151.666964,1066.747943,acclimated,adults,5,10,adults,CTmax,LRR,body,20,1,24,30.7,8
Anura,Hylidae,Litoria ewingii,LC,wild,-30.514343,151.666964,1066.747943,acclimated,adults,25,10,adults,CTmax,LRR,body,20,1,24,32.8,8
Anura,Hylidae,Litoria fallax,LC,wild,-19.257627,146.817871,30.47851265,acclimated,adults,10,10,adults,CTmax,LRR,body,20,1,24,39,12
Anura,Hylidae,Litoria fallax,LC,wild,-17.932869,145.923556,304.7851265,acclimated,adults,10,10,adults,CTmax,LRR,body,20,1,24,37.5,27
Anura,Hylidae,Litoria fallax,LC,wild,-19.257627,146.817871,304.7851265,acclimated,adults,30,10,adults,CTmax,LRR,body,20,1,24,39.6,12
Anura,Hylidae,Litoria fallax,LC,wild,-33.42502,151.342219,304.7851265,acclimated,adults,5,10,adults,CTmax,LRR,body,20,1,24,34.6,73
Anura,Hylidae,Litoria fallax,LC,wild,-33.42502,151.342219,304.7851265,acclimated,adults,10,10,adults,CTmax,LRR,body,20,1,24,37.1,3
Anura,Hylidae,Litoria fallax,LC,wild,-17.932869,145.923556,304.7851265,acclimated,adults,30,10,adults,CTmax,LRR,body,20,1,24,41.6,27
Anura,Hylidae,Litoria fallax,LC,wild,-33.42502,151.342219,304.7851265,acclimated,adults,25,10,adults,CTmax,LRR,body,20,1,24,37.5,73
Anura,Hylidae,Litoria freycineti,VU,wild,-33.42502,151.342219,304.7851265,acclimated,adults,5,10,adults,CTmax,LRR,body,20,1,24,31.3,2
Anura,Hylidae,Litoria gracilenta,LC,wild,-16.920334,145.77086,304.7851265,acclimated,adults,30,10,adults,CTmax,LRR,body,20,1,24,38.3,2
Anura,Hylidae,Litoria gracilenta,LC,wild,-17.266815,145.476079,304.7851265,acclimated,adults,10,10,adults,CTmax,LRR,body,20,1,24,36.6,32
Anura,Hylidae,Litoria gracilenta,LC,wild,-17.266815,145.476079,304.7851265,acclimated,adults,30,10,adults,CTmax,LRR,body,20,1,24,38.3,32
Anura,Hylidae,Litoria lesueurii,LC,wild,-16.920334,145.77086,304.7851265,acclimated,adults,10,10,adults,CTmax,LRR,body,20,1,24,32.7,10
Anura,Hylidae,Litoria lesueurii,LC,wild,-16.920334,145.77086,304.7851265,acclimated,adults,30,10,adults,CTmax,LRR,body,20,1,24,34.2,10
Anura,Hylidae,Litoria lesueurii,LC,wild,-37.496175,148.17353,304.7851265,acclimated,adults,10,10,adults,CTmax,LRR,body,20,1,24,31.5,5
Anura,Hylidae,Litoria lesueurii,LC,wild,-37.411949,148.205998,304.7851265,acclimated,adults,5,10,adults,CTmax,LRR,body,20,1,24,30.3,35
Anura,Hylidae,Litoria lesueurii,LC,wild,-37.411949,148.205998,304.7851265,acclimated,adults,25,10,adults,CTmax,LRR,body,20,1,24,33.1,35
Anura,Hylidae,Litoria lesueurii,LC,wild,-37.496175,148.17353,304.7851265,acclimated,adults,25,10,adults,CTmax,LRR,body,20,1,24,34.5,5
Anura,Hylidae,Litoria peronii,LC,wild,-33.42502,151.342219,304.7851265,acclimated,adults,5,10,adults,CTmax,LRR,body,20,1,24,31,38
Anura,Hylidae,Litoria peronii,LC,wild,-33.42502,151.342219,304.7851265,acclimated,adults,10,10,adults,CTmax,LRR,body,20,1,24,32.6,38
Anura,Hylidae,Litoria peronii,LC,wild,-37.496175,148.17353,304.7851265,acclimated,adults,10,10,adults,CTmax,LRR,body,20,1,24,35,1
Anura,Hylidae,Litoria peronii,LC,wild,-33.42502,151.342219,304.7851265,acclimated,adults,25,10,adults,CTmax,LRR,body,20,1,24,36.3,38
Anura,Hylidae,Litoria peronii,LC,wild,-30.514343,151.666964,731.4843036,acclimated,adults,5,10,adults,CTmax,LRR,body,20,1,24,33,4
Anura,Hylidae,Litoria peronii,LC,wild,-30.514343,151.666964,731.4843036,acclimated,adults,25,10,adults,CTmax,LRR,body,20,1,24,36.2,4
Anura,Hylidae,Litoria phyllochroa,LC,wild,-33.42502,151.342219,304.7851265,acclimated,adults,5,10,adults,CTmax,LRR,body,20,1,24,29.5,3
Anura,Hylidae,Litoria phyllochroa,LC,wild,-37.496175,148.17353,304.7851265,acclimated,adults,10,10,adults,CTmax,LRR,body,20,1,24,30,1
Anura,Hylidae,Litoria phyllochroa,LC,wild,-37.411949,148.205998,304.7851265,acclimated,adults,5,10,adults,CTmax,LRR,body,20,1,24,29.7,26
Anura,Hylidae,Litoria phyllochroa,LC,wild,-37.411949,148.205998,304.7851265,acclimated,adults,20,10,adults,CTmax,LRR,body,20,1,24,31.4,26
Anura,Hylidae,Litoria rothii,LC,wild,-17.932869,145.923556,304.7851265,acclimated,adults,10,10,adults,CTmax,LRR,body,20,1,24,31.9,25
Anura,Hylidae,Litoria rothii,LC,wild,-20.012195,148.246291,304.7851265,acclimated,adults,10,10,adults,CTmax,LRR,body,20,1,24,36.2,9
Anura,Hylidae,Litoria rothii,LC,wild,-20.012195,148.246291,304.7851265,acclimated,adults,30,10,adults,CTmax,LRR,body,20,1,24,38.9,9
Anura,Hylidae,Litoria rothii,LC,wild,-17.932869,145.923556,304.7851265,acclimated,adults,30,10,adults,CTmax,LRR,body,20,1,24,39.4,25
Anura,Hylidae,Litoria rubella,LC,wild,-20.012195,148.246291,304.7851265,acclimated,adults,10,10,adults,CTmax,LRR,body,20,1,24,35.9,24
Anura,Hylidae,Litoria rubella,LC,wild,-19.257627,146.817871,304.7851265,acclimated,adults,10,10,adults,CTmax,LRR,body,20,1,24,35.8,18
Anura,Hylidae,Litoria rubella,LC,wild,-17.932869,145.923556,304.7851265,acclimated,adults,10,10,adults,CTmax,LRR,body,20,1,24,35.7,37
Anura,Hylidae,Litoria rubella,LC,wild,-20.012195,148.246291,304.7851265,acclimated,adults,30,10,adults,CTmax,LRR,body,20,1,24,39.5,24
Anura,Hylidae,Litoria rubella,LC,wild,-17.932869,145.923556,304.7851265,acclimated,adults,30,10,adults,CTmax,LRR,body,20,1,24,38.7,37
Anura,Hylidae,Litoria rubella,LC,wild,-19.257627,146.817871,304.7851265,acclimated,adults,30,10,adults,CTmax,LRR,body,20,1,24,39.3,18
Anura,Hylidae,Litoria rubella,LC,wild,-17.266815,145.476079,731.4843036,acclimated,adults,30,10,adults,CTmax,LRR,body,20,1,24,41.6,2
Anura,Hylidae,Litoria verreauxii,LC,wild,-37.496175,148.17353,304.7851265,acclimated,adults,10,10,adults,CTmax,LRR,body,20,1,24,32,1
Anura,Hylidae,Litoria verreauxii,LC,wild,-37.833306,146.266671,929.5946358,acclimated,adults,5,10,adults,CTmax,LRR,body,20,1,24,29,4
Anura,Hylidae,Litoria verreauxii,LC,wild,-37.833306,146.266671,929.5946358,acclimated,adults,25,10,adults,CTmax,LRR,body,20,1,24,32.2,4
Anura,Hylidae,Litoria verreauxii,LC,wild,-36.31362,148.645837,1767.753734,acclimated,adults,17,10,adults,CTmax,LRR,body,20,1,24,32.2,3
Anura,Hylidae,Litoria verreauxii,LC,wild,-36.455917,148.263588,1981.103322,acclimated,adults,5,10,adults,CTmax,LRR,body,20,1,24,29.6,36
Anura,Hylidae,Litoria verreauxii,LC,wild,-36.455917,148.263588,1981.103322,acclimated,adults,25,10,adults,CTmax,LRR,body,20,1,24,32.9,36
Anura,Myobatrachidae,Mixophyes fasciolatus,LC,wild,-33.42502,151.342219,304.7851265,acclimated,adults,30,10,adults,CTmax,LRR,body,20,1,24,30.5,7
Anura,Myobatrachidae,Neobatrachus pictus,LC,wild,-31.106316,150.930734,609.570253,acclimated,adults,5,10,adults,CTmax,LRR,body,20,1,24,29.3,1
Anura,Hylidae,Philoria frosti,CR,wild,-37.833306,146.266671,929.5946358,acclimated,adults,5,10,adults,CTmax,LRR,body,20,1,24,27.1,28
Anura,Hylidae,Philoria frosti,CR,wild,-37.833306,146.266671,929.5946358,acclimated,adults,17,10,adults,CTmax,LRR,body,20,1,24,27.1,28
Anura,Hylidae,Philoria frosti,CR,wild,-37.833306,146.266671,929.5946358,acclimated,adults,25,10,adults,CTmax,LRR,body,20,1,24,28.8,28
Anura,Hylidae,Philoria loveridgei,EN,wild,-28.241961,152.996682,761.9628162,acclimated,adults,10,10,adults,CTmax,LRR,body,20,1,24,30.5,2
Anura,Hylidae,Philoria sphagnicolus,EN,wild,-30.631667,151.317778,1447.729351,acclimated,adults,5,10,adults,CTmax,LRR,body,20,1,24,25.8,6
Anura,Hylidae,Pseudophryne bibronii,NT,wild,-36.691722,145.886689,304.7851265,acclimated,adults,5,10,adults,CTmax,LRR,body,20,1,24,32.4,70
Anura,Hylidae,Pseudophryne bibronii,NT,wild,-33.42502,151.342219,304.7851265,acclimated,adults,5,10,adults,CTmax,LRR,body,20,1,24,30.5,13
Anura,Hylidae,Pseudophryne bibronii,NT,wild,-36.691722,145.886689,304.7851265,acclimated,adults,10,10,adults,CTmax,LRR,body,20,1,24,33.7,70
Anura,Hylidae,Pseudophryne bibronii,NT,wild,-36.691722,145.886689,304.7851265,acclimated,adults,20,10,adults,CTmax,LRR,body,20,1,24,35,70
Anura,Hylidae,Pseudophryne bibronii,NT,wild,-33.42502,151.342219,304.7851265,acclimated,adults,25,10,adults,CTmax,LRR,body,20,1,24,36.2,13
Anura,Hylidae,Pseudophryne bibronii,NT,wild,-30.514343,151.666964,1066.747943,acclimated,adults,5,10,adults,CTmax,LRR,body,20,1,24,34.8,3
Anura,Hylidae,Pseudophryne corroboree,CR,wild,-36.391785,148.427442,1752.514477,acclimated,adults,5,10,adults,CTmax,LRR,body,20,1,24,23,10
Anura,Hylidae,Pseudophryne corroboree,CR,wild,-36.391785,148.427442,1752.514477,acclimated,adults,25,10,adults,CTmax,LRR,body,20,1,24,35.2,10
Anura,Hylidae,Pseudophryne dendyi,LC,wild,-30.514343,151.666964,1066.747943,acclimated,adults,5,10,adults,CTmax,LRR,body,20,1,24,34.8,6
Anura,Myobatrachidae,Adelotus brevis,NT,wild,-33.42502,151.342219,304.7851265,acclimated,adults,5,10,adults,CTmax,OS,body,20,1,24,33.1,8
Anura,Microhylidae,Cophixalus ornatus,LC,wild,-17.806672,146.007098,304.7851265,acclimated,adults,10,10,adults,CTmax,OS,body,20,1,24,32.4,21
Anura,Microhylidae,Cophixalus ornatus,LC,wild,-17.806672,146.007098,304.7851265,acclimated,adults,30,10,adults,CTmax,OS,body,20,1,24,35.2,21
